,매장 이름,매장 주소,지역 시/군/구,위도,경도
210,GS25고봉로장고개점,"경기 고양시 일산동구 고봉로770번길5, 나동, 1층 (설문동 706-31)",고양시일산동구,37.7182196,126.7951528
211,GS25고산로드점,경기 의정부시 문충로332 (민락동 922-1),의정부시,37.7492362,127.1077704
212,GS25고산쌍용점,"경기 의정부시 서광로186, 상가동 (산곡동 0, 쌍용더플래티넘아파트)",의정부시,33.4996899,126.5163454
213,GS25고산행복,"경기 의정부시 서광로169, 상가동 (산곡동 676, 대광로제비앙더퍼스트아파트)",의정부시,37.7183075,127.1073347
214,GS25고색거산점,"경기 수원시 권선구 고현로5번길25, 상가동 101호 (고색동 306-1, 거산아파트)",수원시 권선구,37.2479038,126.9859978
215,GS25고색대성점,경기 수원시 권선구 매송고색로711번길10(고색동 890-130),수원시 권선구,37.2518023,126.9820522
216,GS25고색리치아노점,"경기 수원시 권선구 오목천로152번길60, 109,110호 (고색동 948)",수원시 권선구,37.2431848,126.9777204
217,GS25고색밸리점,"경기 수원시 권선구 산업로156번길142-10, A동 117호 (고색동 1152, 수원벤처밸리2)",수원시 권선구,37.2380786,126.9732509
218,GS25고색산단점,"경기 수원시 권선구 오목천로152번길68, 117호(고색동 950, 골든프라자)",수원시 권선구,37.2416106,126.9778185
219,GS25고색타운점,경기 수원시 권선구 고색로14번길29 (고색동 397-33),수원시 권선구,37.2475274,126.9793188
220,GS25고암두언점,경기 양주시 고암길40 (고암동 128-3),양주시,37.8316095,127.068236
221,GS25고암휴먼시아점,"경기 양주시 고암길219, 상가동 101호 (고암동 583, 하늘빛마을주공7단지)",양주시,37.8335866,127.0737527
222,GS25고양고봉점,"경기 고양시 덕양구 고양대로1994-1, 1층 (동산동 47-104)",고양시덕양구,37.6466316,126.9003557
223,GS25고양그랜드점,"경기 고양시 일산동구 운정로214, 1층 (성석동 1104-2)",고양시일산동구,37.7161458,126.7858806
224,GS25고양대로점,경기 고양시 덕양구 고양대로1215 (주교동 527-7),고양시덕양구,37.6631239,126.8236937
225,GS25고양대화점,"경기 고양시 일산서구 대화로81, 1층 (대화동 1484-4)",고양시일산서구,37.6686662,126.7298106
226,GS25고양문봉길점,"경기 고양시 일산동구 문봉길43, 1층 (문봉동 231-4)",고양시일산동구,37.7040647,126.8182874
227,GS25고양문봉점,경기 고양시 일산동구 문봉길62번길32-1 (문봉동 217),고양시일산동구,37.7067128,126.8167654
228,GS25고양밤가시점,"경기 고양시 일산동구 산두로189, 1층 (정발산동 1254-5)",고양시일산동구,37.674146,126.7825945
229,GS25고양백마점,"경기 고양시 일산동구 경의로329, 백마마을상가동 120호, 121호일부 (마두동 717)",고양시일산동구,37.6589601,126.7912326
230,GS25고양본점,경기 고양시 덕양구 혜음로27 (고양동 226),고양시덕양구,37.7029983,126.9017325
231,GS25고양빌리지점,"경기 고양시 덕양구 읍내로85, 1층 (고양동 373)",고양시덕양구,37.7050844,126.8982826
232,GS25고양사랑점,경기 고양시 덕양구 지도로92번길13-2 (토당동 848-15),고양시덕양구,37.6255252,126.8249231
233,GS25고양산두로점,"경기 고양시 일산동구 산두로146, 1층 (정발산동 1273-13)",고양시일산동구,37.6705192,126.7851044
234,GS25고양삼익점,경기 고양시 일산서구 원일로21번길43 (일산동 2120),고양시일산서구,37.6891971,126.7637043
235,GS25고양상지석길점,"경기 고양시 일산동구 고봉로795, 외6필지 101호 (설문동 703)",고양시일산동구,37.72584519999999,126.7951159
236,GS25고양성석점,경기 고양시 일산동구 성현로201 (성석동 491-2),고양시일산동구,37.7089027,126.8083984
237,GS25고양센터점,"경기 고양시 일산동구 사리현로101-8, 3동 (식사동 2-14)",고양시일산동구,37.688539,126.821915
238,GS25고양원당로점,"경기 고양시 덕양구 원당로69번길14, 1층 일부 (주교동 583-7)",고양시덕양구,37.65926899999999,126.8344567
239,GS25고양원당점,경기 고양시 덕양구 호국로779번길29 (주교동 611),고양시덕양구,37.656836,126.8339802
240,GS25고양웨스턴점,"경기 고양시 일산동구 정발산로42번길60, 853, 107호 (장항동 853-1, 웨스턴)",고양시일산동구,37.6561746,126.7739886
241,GS25고양제일점,경기 고양시 덕양구 통일로1154번길15-19 (내유동 427-1),고양시덕양구,37.7179664,126.8501939
242,GS25고양주교점,"경기 고양시 덕양구 마상로113번길68, 1층 3호(주교동 568)",고양시덕양구,37.6629078,126.8383497
243,GS25고양지축점,"경기 고양시 덕양구 지축4로33, GS25 고양지축점 (지축동)",고양시덕양구,37.64811400000001,126.913746
244,GS25고양하이브점,"경기 고양시 덕양구 의장로114, 108,109,110호 (도내동)",고양시덕양구,37.6221547,126.8552837
245,GS25고양현천점,경기 고양시 덕양구 대덕로121 (현천동 100),고양시덕양구,37.5927364,126.8679977
246,GS25고양휴게소1호점,"경기 고양시 덕양구 성사동95-1 일대, 서울문산간 고속도로 휴게소 서울방향",고양시덕양구,37.63106399999999,126.8503786
247,GS25고양휴게소2호점,"경기 고양시 덕양구 성사동95-1일대, 서울문산간 고속도로 휴게소 문산방향",고양시덕양구,37.6306151,126.8522755
248,GS25고읍세란점,경기 양주시 고읍로35번길29-21 (고읍동 446-7),양주시,37.8005271,127.0818305
249,GS25고읍센터점,경기 양주시 고읍남로7 (광사동 656-2),양주시,37.7964343,127.0807377
250,GS25고읍타운점,"경기 양주시 고읍남로191번길70-4, 1층 (광사동 670-19)",양주시,37.7916207,127.0806884
251,GS25고읍파스텔점,"경기 양주시 고읍남로20-6, 104호(광사동 654-5, 양주파스텔시티)",양주시,37.79511240000001,127.0791111
252,GS25고읍한내들점,"경기 양주시 고읍북로28-8, 103,104호 (만송동 697, 은빛마을유승한내들)",양주시,37.7970041,127.0830959
253,GS25고읍행복점,"경기 양주시 고읍남로94, 상가동 101,102호 (광사동 717, 양주고읍LH13단지아파트)",양주시,37.79327230000001,127.0809801
254,GS25고잔21세기점,"경기 안산시 단원구 보화로49, 101호 (고잔동 618-10)",안산시단원구,37.3304368,126.8321528
255,GS25고잔광덕점,"경기 안산시 단원구 광덕동로39, 113,114호 (고잔동 775-4)",안산시단원구,37.3078825,126.8320742
256,GS25고잔로데오점,"경기 안산시 단원구 광덕2로164-6, 105호 (고잔동 716-2, 현대프라자)",안산시단원구,37.3091774,126.8283394
257,GS25고잔마이빌점,"경기 안산시 단원구 고잔로23-12, 116호, 117호 (고잔동 523-6)",안산시단원구,37.3204619,126.8293015
258,GS25고잔베스트점,"경기 안산시 단원구 광덕동로95, 107호 (고잔동 727-3, 궁전타워)",안산시단원구,37.3129328,126.8326019
259,GS25고잔보배점,"경기 안산시 단원구 보배2길18, 101, 102호 (고잔동 506-4)",안산시단원구,37.3305946,126.8288758
260,GS25고잔사랑점,"경기 안산시 단원구 다리간3길17-2, 1층 (고잔동 687-6)",안산시단원구,37.3139227,126.8240138
261,GS25고잔스카이점,"경기 안산시 단원구 당곡로11, 1층 117호 (고잔동 530-2, 거풍스카이팰리스)",안산시단원구,37.3182754,126.8329908
262,GS25고잔일번지점,"경기 안산시 단원구 광덕대로146, 103호 (고잔동 772, 일번지프라자)",안산시단원구,37.3093906,126.8306724
263,GS25고잔주공점,"경기 안산시 단원구 광덕2로74, 상가동 104,105호 (초지동 730, 그린빌주공12단지아파트)",안산시단원구,37.3094536,126.8184228
264,GS25고잔큐브시티점,"경기 안산시 단원구 원고잔로17, 101호, 102호 (GS25 고잔큐브시티점) (고잔동 520)",안산시단원구,37.3190932,126.8274905
265,GS25고잔타워점,"경기 안산시 단원구 광덕대로187, 111호 (고잔동 706-3, 장은타워)",안산시단원구,37.3133409,126.8292967
266,GS25고잔푸른마을점,"경기 안산시 상록구 광덕4로460, 상가 101호 (사1동 1536, 푸른마을5단지)",안산시상록구,37.30335,126.855577
267,GS25고잔화랑점,"경기 안산시 단원구 평화길19, 1층 (고잔동 659-1)",안산시단원구,37.32837809999999,126.8188306
268,GS25고촌캐슬점,"경기 김포시 고촌읍 김포대로332, 상가 105호, 106호 (신곡리 532-124)",김포시,37.6007053,126.7715233
269,GS25고촌타운점,경기 김포시 고촌읍 장차로5번길4 (신곡리 1063-12),김포시,37.6028287,126.7700252
270,GS25고촌현대점,"경기 김포시 고촌읍 수기로67-39, 107, 108호 (신곡리 1256, 수기마을힐스테이트2단지)",김포시,37.5973435,126.7690035
271,GS25고현타운점,"경기 오산시 동부대로338번길32, 1층 일부호 (고현동 12-27)",오산시,37.1386831,127.0788174
272,GS25곡반빌리지점,경기 수원시 권선구 곡선로50번길45-4 (곡반정동 577-1),수원시 권선구,37.236649,127.028862
273,GS25곡반유토빌점,"경기 수원시 권선구 동수원로146번길281-25, B108호 (곡반정동 548, 권선신일유토빌)",수원시 권선구,37.2433813,127.0325212
274,GS25곡반정원룸점,"경기 수원시 권선구 동수원로146번길308-1, 101호 (곡반정동 534-12)",수원시 권선구,37.2423835,127.0307281
275,GS25곤지암리조트2호점,"경기 광주시 도척면 도척윗로278, GS25곤지암리조트2호점 (도웅리 534)",광주시,37.3293474,127.3046111
276,GS25곤지암리조트점,"경기 광주시 도척면 도척윗로278, GS25곤지암리조트점 (도웅리 534)",광주시,37.3336814,127.2896217
277,GS25곤지암마을점,경기 광주시 곤지암읍 대석동길73 (곤지암리 394),광주시,37.352914,127.3445298
278,GS25곤지암목방점,경기 광주시 곤지암읍 경충대로493번길4 (곤지암리 199-3),광주시,37.3415688,127.3477008
279,GS25곤지암쌍용점,"경기 광주시 곤지암읍 곤지암로124, 101호 (곤지암리 459,상가동)",광주시,37.3450305,127.3385657
280,GS25곤지암점,경기 광주시 곤지암읍 곤지암로44 (곤지암리 435-19),광주시,37.349976,127.3418396
281,GS25곤지암제일점,경기 광주시 곤지암읍 곤지암로29(곤지암리 344-2),광주시,37.3491479,127.3434631
282,GS25공도그랑블점,"경기 안성시 공도읍 양기길26, 근린생활 상가동 106호,107호 (양기리 306-33)",안성시,37.0068088,127.1987191
283,GS25공도부영점,"경기 안성시 공도읍 만수로7, 1동 101호(만정리 302-23)",안성시,37.0058873,127.1833096
284,GS25공도사랑점,경기 안성시 공도읍 공도5로54(만정리 799-1),안성시,37.0019138,127.1702595
285,GS25공도양진점,"경기 안성시 공도읍 진사길52, 12호 (진사리 산50-10)",안성시,36.9901792,127.1406121
286,GS25공도용두점,경기 안성시 공도읍 용머리큰길107 (용두리 443-27),안성시,37.0091158,127.1658161
287,GS25공세빌리지점,"경기 용인시 기흥구 한일로9번길3, 103호 (공세동 388-17, 용인기흥교회)",용인시기흥구,37.2433957,127.1030326
288,GS25과림행복점,경기 시흥시 금오로490 (과림동 308-18),시흥시,37.4455138,126.831258
289,GS25과천관문점,"경기 과천시 용마로2, 1층 (과천동 513-4)",과천시,37.4480214,126.9942327
290,GS25과천래미안점,"경기 과천시 별양로28, 1층 1086,1087호 (원문동 4, 래미안 슈르)",과천시,37.42094,126.9922102
291,GS25과천빌리지점,"경기 과천시 뒷골로22-21, 1층 (과천동 370-8)",과천시,37.4547923,126.9989491
292,GS25과천삼성점,"경기 과천시 별양로12, 1005, 1006호 (원문동 4, 래미안슈르 C상가)",과천시,37.4197386,126.9913329
293,GS25과천센트럴점,"경기 과천시 별양로163, 상가 1층 101호 (별양동 3, 래미안과천센트럴스위트아파트)",과천시,37.4318553,126.9978083
294,GS25과천양지점,"경기 과천시 양지마을1로47, 102호 (과천동 458-7)",과천시,37.4497355,126.9985068
295,GS25과천위버필드점,"경기 과천시 별양로39, 1동 102호, 103호 (원문동)",과천시,37.4215562,126.9921704
296,GS25과천자이점,"경기 과천시 별양로142, 과천자이아파트 단지내상가 116-2호, 117호 (별양동 52)",과천시,37.4285279,126.998765
297,GS25과천중앙점,"경기 과천시 중앙로137, 105호(중앙동 40-13, 가보자빌딩)",과천시,37.4287463,126.9916943
298,GS25과천추사로점,"경기 과천시 추사로74, 1층 (주암동 184-4)",과천시,37.4523251,127.0280741
299,GS25과천프리미엄점,"경기 과천시 별양상가2로35, 상가 3동 120호 (별양동 8)",과천시,37.4258894,126.9918215
300,GS25관산그린점,"경기 고양시 덕양구 통일로802번길71, 상가 101,102호 (관산동 996)",고양시덕양구,37.6922498,126.8648754
301,GS25관산럭키점,경기 고양시 덕양구 동헌로1번길4 (관산동 687-56),고양시덕양구,37.7049496,126.8578854
302,GS25관악역점,"경기 안양시 만안구 경수대로1273번길49, 상가 103호(석수1동 110-20, 대주파크빌)",안양시만안구,37.4187483,126.9100174
303,GS25관양동편마을점,"경기 안양시 동안구 동편로120, 101호 (관양동 1672, 동편마을)",안양시동안구,37.411589,126.9674828
304,GS25관양성도점,"경기 안양시 동안구 관악대로388번길21, 101호 (관양동 1463, 성도개발)",안양시동안구,37.4033558,126.9664234
305,GS25관양인덕원점,"경기 안양시 동안구 인덕원로8번길17, 101호 (관양동 1494)",안양시동안구,37.39979659999999,126.973564
306,GS25관양중앙점,경기 안양시 동안구 관악대로360번길19(관양1동 1457-29),안양시동안구,37.4031911,126.9632518
307,GS25관양타운점,"경기 안양시 동안구 관악대로342번길22, 1층 1호 (관양동 1448-14)",안양시동안구,37.4025223,126.9610732
308,GS25관양허브점,"경기 안양시 동안구 동편로24-3, 103호 (관양동 1722, 거성아우룸팰리스)",안양시동안구,37.4110138,126.9703115
309,GS25관양현대점,경기 안양시 동안구 관평로313번길23(관양1동 1387-12),안양시동안구,37.4042732,126.9558725
310,GS25광교40단지점,"경기 수원시 영통구 광교마을로156 (하동 1001, 광교마을40단지)",수원시 영통구,37.2908293,127.0657898
311,GS25광교62단지점,"경기 수원시 영통구 센트럴파크로34, 상가동 103호 (하동 1013, 광교센트럴타운62단지)",수원시 영통구,37.2913925,127.0601026
312,GS25광교대림점,"경기 수원시 영통구 센트럴타운로76, 2동 103호 (이의동 1326, 이편한세상광교)",수원시 영통구,37.2446491,127.0676812
313,GS25광교대학로점,"경기 수원시 영통구 대학3로4번길15, 제지 1층 112호 (이의동 1256-1)",수원시 영통구,37.2916646,127.0623723
314,GS25광교데시앙점,"경기 수원시 영통구 광교로114 (이의동 1351-1, 광교데시앙루브)",수원시 영통구,37.2904308,127.045804
315,GS25광교동진점,"경기 수원시 영통구 대학로34, 111호 (이의동 1258-4, 동진캠퍼스프라자)",수원시 영통구,37.2920064,127.0626343
316,GS25광교드림점,"경기 용인시 수지구 광교중앙로298, 1층 111호 (상현동 1131-8, 광교드림타워2)",용인시수지구,37.2980217,127.0696819
317,GS25광교따복점,"경기 수원시 영통구 창룡대로250, 101호,102호 (이의동 1284, 수원광교따복하우스)",수원시 영통구,37.2961135,127.045777
