,매장 이름,매장 주소,지역구,위도,경도
1617,GS25서서울삼성점,"서울 마포구 마포대로262, 101동 1,2호 (아현동 692, 서서울삼성아파트)",마포구,37.5562937,126.959174
1618,GS25서소문점,서울 중구 서소문로109(서소문동 53-6),중구,37.5630306,126.9732584
1619,GS25서울교대점,"서울 서초구 사임당로12길17, 103~104호(서초1동 1627-5, 교대빌딩)",서초구,37.4881833,127.0171738
1620,GS25서울대관악사점,"서울 관악구 관악로1, 기숙사 (신림동 산56-1, 서울대학교)",관악구,37.4602626,126.9535979
1621,GS25서울대병원점,"서울 종로구 대학로101, 서울대병원 첨단외래센터 B1층 8호 (연건동 28-21)",종로구,37.5775956,126.9998863
1622,GS25서울대역점,"서울 관악구 관악로144 (낙성대동 1597-1, 우남네오폴리스)",관악구,37.4779144,126.9526078
1623,GS25서울대이편한점,서울 관악구 참숯1길10 (봉천동 1539-12),관악구,37.47892909999999,126.9419002
1624,GS25서울대제일점,"서울 관악구 관악로104, 지층 (봉천동 1594-1)",관악구,37.4743411,126.9532456
1625,GS25서울도로교통공단점,"서울 서초구 양재대로242, 1층 (염곡동 300-11)",서초구,37.4658679,127.0443049
1626,GS25서울로봇고점,"서울 강남구 광평로10길50, 상가 1층 30호 (일원동 739, 청솔빌리지)",강남구,37.4805253,127.0824996
1627,GS25서울산업대점,"서울 노원구 공릉로207(공릉2동 441-19, 세림빌딩)",노원구,37.6278624,127.0776525
1628,GS25서울숲IT점,"서울 성동구 성수일로77, 107호 (성수동1가 13-164, 서울숲IT밸리)",성동구,37.5473423,127.0503117
1629,GS25서울숲M타워점,"서울 성동구 뚝섬로1길31, 1층 102호 (성수동1가 656-334, 서울숲 M타워)",성동구,37.5440572,127.0465124
1630,GS25서울숲더샵점,서울 성동구 살곶이8길2 (행당동 37-27),성동구,37.5571928,127.0409813
1631,GS25서울숲드림점,"서울 성동구 성수이로66, 101호 (성수동2가 323, 서울숲드림타워)",성동구,37.5408562,127.0558784
1632,GS25서울숲디타워점,서울 성동구 왕십리로83-21 (성수동1가 685-700),성동구,37.5443974,127.0437865
1633,GS25서울숲푸르지오점,"서울 성동구 금호로17 (금호동4가 235, 서울숲2차푸르지오상가동B107호)",성동구,37.544646,127.0305229
1634,GS25서울스퀘어점,"서울 중구 한강대로416, 지하1층(남대문로5가 541, 서울스퀘어)",중구,37.5554652,126.9737482
1635,GS25서울여대점,"서울 노원구 화랑로621, 1층 (공릉동 126,인문사회관)",노원구,37.6292222,127.0905514
1636,GS25서울역점,서울 용산구 한강대로401 (동자동 43-120),용산구,37.5539778,126.9723143
1637,GS25서울월드컵경기장10점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1638,GS25서울월드컵경기장11점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1639,GS25서울월드컵경기장12점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1640,GS25서울월드컵경기장13점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1641,GS25서울월드컵경기장14점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1642,GS25서울월드컵경기장15점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1643,GS25서울월드컵경기장16점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1644,GS25서울월드컵경기장17점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1645,GS25서울월드컵경기장18점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1646,GS25서울월드컵경기장19점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1647,GS25서울월드컵경기장20점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1648,GS25서울월드컵경기장21점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1649,GS25서울월드컵경기장22점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1650,GS25서울월드컵경기장23점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1651,GS25서울월드컵경기장2점,"서울 마포구 월드컵로240 (성산2동 515, 월드컵경기장)",마포구,37.5677584,126.8981147
1652,GS25서울월드컵경기장3점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1653,GS25서울월드컵경기장4점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1654,GS25서울월드컵경기장5점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1655,GS25서울월드컵경기장6점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1656,GS25서울월드컵경기장7점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1657,GS25서울월드컵경기장8점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1658,GS25서울월드컵경기장9점,서울 마포구 월드컵로240 (성산동 515),마포구,37.5677584,126.8981147
1659,GS25서울월드컵경기장점,"서울 마포구 월드컵로240(성산2동 515, 월드컵경기장)",마포구,37.5677584,126.8981147
1660,GS25서울월드컵광장점,"서울 마포구 월드컵로240(성산2동 515, 월드컵경기장)",마포구,37.5677584,126.8981147
1661,GS25서원쑥고개점,"서울 관악구 쑥고개로1, 1층 (신림동 94-140)",관악구,37.4773468,126.9374827
1662,GS25서일대학점,"서울 중랑구 용마산로388, 1층(면목3.8동 56-11)",중랑구,37.58622,127.0953277
1663,GS25서초LG점,서울 서초구 양재대로11길19 (양재동 221),서초구,37.461167,127.0343214
1664,GS25서초교대역점,"서울 서초구 서초대로301, 1층 103호 (서초4동 1692-1, 동익성봉빌딩)",서초구,37.4942945,127.0144996
1665,GS25서초교대점,"서울 서초구 서초대로46길77, 1층 (서초동 1559-12)",서초구,37.4900269,127.0122036
1666,GS25서초구청점,"서울 서초구 강남대로37길53, 1층 (서초동 1365-4)",서초구,37.484612,127.0305371
1667,GS25서초금호점,"서울 서초구 서초대로331 (서초4동 1689-1, 성보빌딩)",서초구,37.4951089,127.0176214
1668,GS25서초낙원점,서울 서초구 효령로314 (서초1동 1443-1),서초구,37.4851511,127.0185614
1669,GS25서초남부점,"서울 서초구 사임당로8길4, 1층 105호(서초1동 1624-3)",서초구,37.4883689,127.0152197
1670,GS25서초내방점,서울 서초구 서초대로19길22(방배4동 873-1),서초구,37.488041,126.9910968
1671,GS25서초네이처힐점,"서울 서초구 태봉로2길65, 101호(우면동 720, 서초네이처힐4단지)",서초구,37.4636675,127.0262012
1672,GS25서초대림점,서울 서초구 명달로4길32(서초3동 1467-65),서초구,37.4803142,127.0076517
1673,GS25서초디오빌점,"서울 서초구 서초대로73길54, 상가 110호(서초4동 1309-1, 디오빌강남)",서초구,37.5019696,127.0240448
1674,GS25서초리치점,"서울 서초구 강남대로6길108-4, 1층 (양재2동 365)",서초구,37.4696043,127.0458366
1675,GS25서초모나코점,"서울 서초구 서운로160, 101호,102호 (서초동 1316-4)",서초구,37.4976646,127.0241823
1676,GS25서초무지개점,"서울 서초구 서운로11길28, 1층(서초2동 1342-13)",서초구,37.4875792,127.0269199
1677,GS25서초반포점,"서울 서초구 서초중앙로31길6-9, 1층(반포4동 50-10)",서초구,37.5004364,127.0111945
1678,GS25서초법원점,"서울 서초구 법원로1길5 (서초3동 1717-2, 우암빌딩)",서초구,37.4930811,127.010121
1679,GS25서초베스트점,"서울 서초구 동산로19길35-1, 1층 일부 (양재동 300)",서초구,37.4739859,127.0462523
1680,GS25서초삼성타운점,"서울 서초구 서초대로74길4, 지1층 일부 (서초동 1321-15, 삼성생명서초타워)",서초구,37.4967103,127.0256999
1681,GS25서초삼풍점,"서울 서초구 서초대로53길20-4, 1층 전체(서초4동 1697-14)",서초구,37.4959625,127.0147389
1682,GS25서초샘마을점,"서울 서초구 샘마을길3-2, 1층 (내곡동 1-175)",서초구,37.4576646,127.0710813
1683,GS25서초서리풀점,"서울 서초구 동광로184, 지일층 (반포동 577-107)",서초구,37.4936399,127.0013552
1684,GS25서초서일점,서울 서초구 남부순환로339길27(서초1동 1432-25),서초구,37.484229,127.0221001
1685,GS25서초세인트점,"서울 서초구 사임당로174, 107호 (서초2동 1337, 세인트하이얀빌딩)",서초구,37.4922948,127.0286611
1686,GS25서초스타힐스점,"서울 서초구 양재대로2길90 (우면동 773, LH스타힐스제상가동2동105호,106호)",서초구,37.4631266,127.0102278
1687,GS25서초아남점,"서울 서초구 서초대로64길55, 1층(서초1동 1635-6)",서초구,37.4932295,127.0215519
1688,GS25서초아이파크점,"서울 서초구 효령로70길36-27, 1층 (서초동 1435-1)",서초구,37.4847786,127.0238456
1689,GS25서초여신점,"서울 서초구 강남대로53길7, 103호(서초2동 1330-20)",서초구,37.4942496,127.0282277
1690,GS25서초역점,"서울 서초구 반포대로111, 1층 일부 (서초동 1540-11)",서초구,37.489952,127.008214
1691,GS25서초영동점,"서울 서초구 강남대로47길25, 1층(서초2동 1357)",서초구,37.4884028,127.030323
1692,GS25서초예당점,서울 서초구 사임당로1길10(서초3동 1580-1),서초구,37.4878487,127.0113039
1693,GS25서초예전점,서울 서초구 반포대로8길5-10(서초3동 1451-7),서초구,37.4835253,127.0123627
1694,GS25서초예촌점,서울 서초구 반포대로9길46(서초3동 1485-19),서초구,37.4830119,127.0090486
1695,GS25서초우면점,"서울 서초구 바우뫼로7길13, 104호 (우면동 65-1, 한일프라자)",서초구,37.4709155,127.0246714
1696,GS25서초유원점,서울 서초구 효령로51길8(서초3동 1586-1),서초구,37.4847536,127.0125987
1697,GS25서초점,서울 서초구 사임당로139(서초2동 1332-7),서초구,37.4916918,127.024865
1698,GS25서초지웰점,"서울 서초구 서초대로356, 102호(서초1동 1678-4, 서초지웰타워)",서초구,37.4953793,127.020229
1699,GS25서초케이티점,"서울 서초구 효령로174, 1층 (방배3동 1001-1, 서초전화국)",서초구,37.4819827,127.0032414
1700,GS25서초타운점,"서울 서초구 서초대로52길23, 10호(서초1동 1658-3)",서초구,37.4927297,127.0148582
1701,GS25서초팰리스점,"서울 서초구 효령로72길57, 지하1층 7호 (서초동 1344-13, 서초트라팰리스)",서초구,37.4867542,127.0283802
1702,GS25서초포레스타점,"서울 서초구 헌릉로8길22, 103호 (신원동 408, 서초포레스타3단지제상가동1층)",서초구,37.5627682,126.9845866
1703,GS25서초포레점,서울 서초구 헌릉로8길45 (내곡동 133),서초구,37.4609151,127.0592102
1704,GS25서초프라자점,서울 서초구 강남대로61길10(서초4동 1307-7),서초구,37.4992232,127.0254705
1705,GS25서초프랜드점,"서울 서초구 효령로349-5, 1층(서초1동 1605-4)",서초구,37.4870032,127.0219837
1706,GS25서초하이점,서울 서초구 매헌로16 (양재동 215),서초구,37.4629528,127.0369582
1707,GS25서초한신점,"서울 서초구 반포대로13길7 (서초3동 1534-1, 운재빌딩)",서초구,37.4843842,127.0105467
1708,GS25서초한우리점,서울 서초구 남부순환로340길15 (서초동 380),서초구,37.48200509999999,127.0250418
1709,GS25서초행복점,"서울 서초구 명달로4길4, 102,103호(서초3동 1467-1, 한빛빌딩)",서초구,37.4798071,127.0060732
1710,GS25서초행운점,"서울 서초구 효령로40길10, 1층 (서초동 1489-11)",서초구,37.4823863,127.005796
1711,GS25서초현대점,"서울 서초구 반포대로14길36, 101,102호(서초3동 1589-7)",서초구,37.4855006,127.0130242
1712,GS25서초효성점,"서울 서초구 강남대로51길10, 108호 (서초2동 1337-6, 효성해링턴타워)",서초구,37.491153,127.0291352
1713,GS25석계한진점,"서울 노원구 마들로31 (월계3동 18, 그랑빌아파트분산상가제1층106호,107호)",노원구,37.6244076,127.0655937
1714,GS25석관미소점,"서울 성북구 돌곶이로8바길39, 1층 (석관동 67-18)",성북구,37.6089057,127.0637025
1715,GS25석관중앙점,서울 성북구 한천로76다길46(석관동 133-44),성북구,37.6130401,127.0652421
1716,GS25석관파밀리에점,"서울 성북구 화랑로210-6, 109호(석관동 408-1, 신동아파밀리에)",성북구,37.6084121,127.0532254
1717,GS25석촌럭키점,"서울 송파구 백제고분로41길28, 1층 (송파동 27-8)",송파구,37.5084028,127.1068093
1718,GS25석촌백제점,"서울 송파구 백제고분로40길21, 101호(석촌동 291-5)",송파구,37.5028092,127.1071813
1719,GS25석촌본점,서울 송파구 삼학사로6길16-1(석촌동 219-18),송파구,37.4995708,127.0986416
1720,GS25석촌스카이점,서울 송파구 삼학사로18길12 (석촌동 7-3),송파구,37.5042919,127.0985758
1721,GS25석촌시장점,"서울 송파구 가락로16길4, 1층 (석촌동 275-9)",송파구,37.5009057,127.1084345
1722,GS25석촌중앙점,"서울 송파구 송파대로455, 102호 (석촌동 184-6)",송파구,37.5069661,127.105079
1723,GS25석촌타운점,"서울 송파구 송파대로43길1, 1층 (석촌동 288-19, 신공간빌딩)",송파구,37.5039337,127.1075975
1724,GS25석촌호수점,서울 송파구 석촌호수로18길16(석촌동 55-13),송파구,37.5055127,127.1011648
1725,GS25석촌희망점,"서울 송파구 백제고분로39길25, 1층(석촌동 165-14, 우련빌딩)",송파구,37.5063971,127.1038303
1726,GS25선릉로즈점,"서울 강남구 선릉로90길16, 1층(대치4동 889-52)",강남구,37.5040684,127.0506155
1727,GS25선유도타워점,"서울 영등포구 선유로49길23, 123호(선유도역2차IS비즈타워) (양평동4가 80)",영등포구,37.5182578,126.88873
1728,GS25성내강림점,"서울 강동구 성안로7, 1층 103호 (성내1동 448-7, 강림빌딩)",강동구,37.5244902,127.1288855
1729,GS25성내동원점,서울 강동구 성안로3길104 (성내동 560-4),강동구,37.5278119,127.1244322
1730,GS25성내베스트,"서울 강동구 풍성로35길19, 1층 동양슈퍼 (성내동 128-1)",강동구,37.5329742,127.1248211
1731,GS25성내삼성점,"서울 강동구 풍성로135, 1층 (성내동 276-2)",강동구,37.53152499999999,127.1272061
1732,GS25성내신공원점,"서울 강동구 성안로13길38, 1층 101호 (성내2동 505-4)",강동구,37.5318445,127.1302143
1733,GS25성내유토빌점,"서울 강동구 양재대로89가길69, 1층(성내3동 440-3)",강동구,37.5233965,127.1339246
1734,GS25성내이안점,"서울 강동구 천호대로162길34, 112호(성내2동 25-1)",강동구,37.5353667,127.1278968
1735,GS25성내제일점,"서울 강동구 천호대로170길66, 1층 (성내동 501-21)",강동구,37.5325652,127.1320298
1736,GS25성내타운점,서울 강동구 천호대로174길22(성내동 199-30),강동구,37.5338524,127.1344362
1737,GS25성내파크점,"서울 강동구 강동대로53길49, 103,104호(성내3동 437-26, 영진파크빌)",강동구,37.5250133,127.132003
1738,GS25성내하이츠점,"서울 강동구 양재대로95길47, 1층 (성내3동 410-4)",강동구,37.5305664,127.1342117
1739,GS25성내한빛점,"서울 강동구 천호대로168길25 (성내동 196-8, 코오롱아파트)",강동구,37.5344026,127.1324832
1740,GS25성내행복점,"서울 강동구 천호옛길65, 1층(성내2동 132-5)",강동구,37.534869,127.1242004
1741,GS25성내호원점,"서울 강동구 성안로44, 1층 (성내동 434, 평산빌딩)",강동구,37.5275584,127.1307335
1742,GS25성대양현점,"서울 종로구 명륜4길8, 1층 102호 (명륜3가 1-30, 한빛아파트)",종로구,37.5893352,126.9950098
1743,GS25성동금남점,"서울 성동구 금호산2길15, (지번)금호동3가 954 (금호동3가 954)",성동구,37.5488871,127.0212243
1744,GS25성동무학교점,"서울 성동구 청계천로494, 120동 1011호 (하왕십리동 258, 벽산아파트상가)",성동구,37.568672,127.0320307
1745,GS25성동서울숲점,"서울 성동구 서울숲2길41, 1층 (성수동1가 668-62)",성동구,37.5464422,127.0432726
1746,GS25성동센터점,"서울 성동구 왕십리로89, 1층 (성수동1가 685-697, 성동구민종합체육쎈터)",성동구,37.5458249,127.0440489
1747,GS25성동송정점,"서울 성동구 광나루로319, (송정동 66-29, 바른이치과) (송정동 66-29)",성동구,37.5483159,127.0652644
1748,GS25성동홍익점,"서울 성동구 마장로222, 1층 (홍익동 210, 홍익빌딩)",성동구,37.5660914,127.0345751
1749,GS25성북건영점,"서울 성북구 아리랑로89, 단지내 상가 2층 204호 (돈암동 524)",성북구,37.60082390000001,127.0125842
1750,GS25성북구청점,"서울 성북구 보문로164, 1층 (삼선동5가 315)",성북구,37.5889732,127.0168623
1751,GS25성북꿈의숲점,"서울 성북구 월계로36길27, 꿈의숲 대명루첸상가 101호,102호,103호,104호,105호 (장위동 317)",성북구,37.62034,127.0470739
1752,GS25성북동선점,"서울 성북구 보문로32길27, 1층 (동선동2가 2-5)",성북구,37.5898786,127.0177064
1753,GS25성북동소문점,서울 성북구 동소문로13가길46 (동소문동4가 103-27),성북구,37.5911731,127.0106633
1754,GS25성북동신점,"서울 성북구 오패산로3길17, 108,109,113,114,115호 (하월곡동 219, 동신아파트상가)",성북구,37.6044161,127.0353254
1755,GS25성북동진점,"서울 성북구 종암로54, 107호(종암동 10-178, 동진상가)",성북구,37.5949919,127.0361673
1756,GS25성북래미안점,"서울 성북구 월곡로14길24, 상가 105호 (하월곡동 226-3, 상가동105호,106호)",성북구,37.5998327,127.041424
1757,GS25성북마을점,"서울 성북구 성북로5길22, 1층 (성북동1가 102)",성북구,37.5889272,127.0038562
1758,GS25성북보문점,서울 성북구 지봉로24길21 (보문동2가 124),성북구,37.5841696,127.0194435
1759,GS25성북본점,"서울 성북구 아리랑로4가길8-7, 1층 (동선동5가 68-1)",성북구,37.5955197,127.0171306
1760,GS25성북북한산점,"서울 성북구 보국문로191, 1층 (정릉동 819-11)",성북구,37.6173933,126.9999946
1761,GS25성북삼선점,서울 성북구 삼선교로24길44-1(삼선동5가 257),성북구,37.5884229,127.0148393
1762,GS25성북삼익점,서울 성북구 보문로14길40(안암동4가 41-13),성북구,37.5805787,127.0244156
1763,GS25성북상월곡점,서울 성북구 화랑로15길22(상월곡동 57-7),성북구,37.605394,127.0449927
1764,GS25성북서경로점,서울 성북구 정릉로31나길1(정릉1동 175-25),성북구,37.6038783,127.0150512
1765,GS25성북석관점,"서울 성북구 돌곶이로46, 1층 (석관동 301-8)",성북구,37.6082436,127.0598793
1766,GS25성북스테이트점,"서울 성북구 동소문로44길43, 101동 114호(월곡1동 88-64, 성북힐스테이트)",성북구,37.606482,127.0303574
1767,GS25성북시네마점,서울 성북구 아리랑로4(동선동4가 7),성북구,37.5932534,127.0170041
1768,GS25성북용문점,"서울 성북구 보문로26길57-3, 1층(안암동1가 266)",성북구,37.58752610000001,127.0217388
1769,GS25성북우주점,서울 성북구 솔샘로7(정릉2동 674-5),성북구,37.6084217,127.0043574
1770,GS25성북장위점,"서울 성북구 화랑로33길39, 1층(장위2동 66-9)",성북구,37.6118122,127.0545188
1771,GS25성북정릉타운,"서울 성북구 정릉로27가길6, 1층 2칸 (정릉동 167-4)",성북구,37.6058814,127.0133339
1772,GS25성북푸르지오점,"서울 성북구 오패산로16가길76, 상가 101호(하월곡동 228-1, 푸르지오)",성북구,37.6114427,127.0381274
1773,GS25성북한성점,"서울 성북구 성북로16, 1층 우측 (성북동 184-88, 외 1필지)",성북구,37.589546,127.0051116
1774,GS25성북한천로점,서울 성북구 한천로572(석관동 124-34),성북구,37.6108434,127.0629783
1775,GS25성산본점,"서울 마포구 성미산로33, 1층 코너 (성산동 244-9)",마포구,37.5589275,126.9119105
1776,GS25성산사울점,"서울 마포구 성미산로1길21, 1층 (성산동 253-3, 사울빌딩)",마포구,37.5589751,126.9079993
1777,GS25성산시영점,"서울 마포구 월드컵북로233, 성산시영 제1상가동 1층 (성산동 446)",마포구,37.5689025,126.9027333
1778,GS25성산연희점,서울 마포구 월드컵북로16길34 (성산동 13-1),마포구,37.56286,126.916167
1779,GS25성산제일점,서울 마포구 성미산로1길71(성산1동 263-3),마포구,37.5607847,126.906274
1780,GS25성산중동점,"서울 마포구 모래내로7길38, 1층 104106호 (성산동 137-3)",마포구,37.5674005,126.91091
1781,GS25성산타이거점,"서울 마포구 성미산로13길96, 1층 (성산동 610-1)",마포구,37.5651026,126.916259
1782,GS25성산퍼스트점,"서울 마포구 월드컵북로12길19, 1층 (성산동 114-9, 대성빌딩)",마포구,37.561882,126.9154443
1783,GS25성산퍼펙트점,"서울 마포구 성미산로60, 1층 (성산동 239-1)",마포구,37.5592668,126.9149129
1784,GS25성산한맥점,"서울 마포구 월드컵북로12안길74, 1층 101호 (성산동 49-1, 풍림주택)",마포구,37.564687,126.9132948
1785,GS25성산행복점,서울 마포구 성산로124 (성산1동 275-1),마포구,37.5637945,126.9074887
1786,GS25성수SKV1점,"서울 성동구 연무장5가길25, 109호 (성수동2가 315-61, 성수역SKV1타워)",성동구,37.5433863,127.0554176
1787,GS25성수공원점,"서울 성동구 성수일로6길32, 1층 (성수2가3동 314-8, 아주섬유)",성동구,37.5443325,127.0534072
1788,GS25성수규장각점,"서울 성동구 아차산로17길26, 102호(성수2가3동 279-46, 규장각사옥)",성동구,37.544489,127.0646751
1789,GS25성수대우점,"서울 성동구 상원6길9, 1층(성수1가2동 13-127)",성동구,37.5488111,127.0490898
1790,GS25성수디지털점,"서울 성동구 성수이로7길27, 101호 (성수동2가 333-140, 서울코오롱디지탈타워)",성동구,37.5415158,127.0534021
1791,GS25성수럭키점,"서울 성동구 광나루로11길28, 럭키수퍼 (송정동 73-577)",성동구,37.5502146,127.0671182
1792,GS25성수비즈웰점,"서울 성동구 뚝섬로3길16, 109호(성수1가1동 33-21, 비즈웰오피스텔)",성동구,37.5416023,127.0497007
1793,GS25성수사랑점,"서울 성동구 성덕정길56(성수1가1동 237-2, 덕산빌딩)",성동구,37.5380412,127.0495671
1794,GS25성수세대점,"서울 성동구 연무장7길12, 104호(성수2가3동 315-70)",성동구,37.5436294,127.0548318
1795,GS25성수세종점,"서울 성동구 아차산로126, 108호 (성수동2가 273-17, 더리브세종타워)",성동구,37.54363730000001,127.0578463
1796,GS25성수스타점,"서울 성동구 광나루로190, A동 101호 (성수동1가 13-12, 이에스에이리버하우스)",성동구,37.5505058,127.0509661
1797,GS25성수신도점,"서울 성동구 아차산로11길11, 1층 101호(성수2가3동 277-50, 동성빌딩)",성동구,37.5447394,127.0593341
1798,GS25성수에이펙점,"서울 성동구 아차산로7나길18,1층 101-1호(성수동2가 289-5,성수 APEX CENTER)",성동구,37.548074,127.045617
1799,GS25성수역점,"서울 성동구 성수일로8길30, 1층 2호 (성수2가3동 300-75)",성동구,37.5456902,127.0538371
1800,GS25성수연무장길점,"서울 성동구 연무장길38-1, 1층 (성수동2가 310-65)",성동구,37.5427986,127.0535907
1801,GS25성수영진점,"서울 성동구 왕십리로10길15, 1층 (성수동1가 656-396, 나눔의교회)",성동구,37.5467021,127.0462274
1802,GS25성수우리점,서울 성동구 광나루로2길16 (성수동2가 299-129),성동구,37.549336,127.0534039
1803,GS25성수우림점,"서울 성동구 광나루로6길35, 111호(성수2가3동 280-21, 우림e-BIZ센터)",성동구,37.5467924,127.0632442
1804,GS25성수이로점,서울 성동구 성수이로127 (성수동2가 289-8),성동구,37.5461968,127.0573569
1805,GS25성수클래스점,"서울 성동구 아차산로13길16(성수2가3동 277-101, 램킨중흥오피스텔106,7호)",성동구,37.5460399,127.0582381
1806,GS25성수테크노점,"서울 성동구 아차산로103, 101호(성수2가3동 300-4, 영동테크노타워)",성동구,37.5450077,127.0558034
1807,GS25성수포레점,"서울 성동구 서울숲2길32-14, 101동 1층 (성수동1가 685-696, 갤러리아포레)",성동구,37.54638740000001,127.042291
1808,GS25성수햇살점,서울 성동구 성덕정길128(성수2가1동 223-11),성동구,37.5364934,127.0575707
1809,GS25성수현대점,"서울 성동구 서울숲2길13-27, 1층(성수동1가 685-472)",성동구,37.5477352,127.0403952
1810,GS25성신로데오점,"서울 성북구 동소문로22길28, 1층 (동선동1가 4-1)",성북구,37.5917635,127.0178085
1811,GS25성신미디어점,"서울 성북구 보문로32길69, 1층 (동선동2가 142-3)",성북구,37.5905615,127.0199813
1812,GS25성신사랑점,서울 성북구 동소문로24길26 (동선동1가 85-69),성북구,37.5925474,127.0187844
1813,GS25성신여대점,서울 성북구 보문로34길88 (동선동2가 154),성북구,37.5912331,127.0201276
1814,GS25성신행운점,"서울 성북구 보문로30가길12, 1층 (안암동1가 47-2)",성북구,37.589201,127.0203049
1815,GS25세계로병원점,"서울 송파구 위례서로248, L01호 (거여동)",송파구,37.4900434,127.1462058
1816,GS25세곡1단지점,서울 강남구 수서동559번지 강남데시앙포레아파트 상가동,강남구,37.4809122,127.0911716
1817,GS25세곡래미안점,"서울 강남구 자곡로101, 635동 B101,102호 (자곡동)",강남구,37.4769927,127.1088068
1818,GS25세곡리엔점,"서울 강남구 헌릉로590길63, 104호 (세곡동 525, 강남데시앙파크)",강남구,37.4600486,127.1015872
1819,GS25세종고점,"서울 강남구 광평로51길36, 내(수서동 711, 세종고등학교)",강남구,37.4902964,127.1023762
1820,GS25세종로점,"서울 중구 세종대로21길67, 1층, 위드24 (태평로1가 72-2)",중구,37.5692528,126.9757053
1821,GS25세종마을점,서울 종로구 옥인길3 (누하동 77-5),종로구,37.5804007,126.9682898
1822,GS25소공점,"서울 중구 남대문로7길11-10, 101호 (소공동 24, 삼진빌딩)",중구,37.563709,126.980945
1823,GS25송정가온점,"서울 강서구 공항대로7길27, 1층 104호,105호 (공항동 22-85, 청성스카이)",강서구,37.5625167,126.8128381
1824,GS25송정아이파크점,"서울 성동구 송정18길7, 1층 (송정동 73-502)",성동구,37.552839,127.0682071
1825,GS25송중경남점,서울 강북구 오패산로30길39(송중동 84-8),강북구,37.6149365,127.0348735
1826,GS25송파가락점,"서울 송파구 문정로149, 1층 101호 (가락동 180-6)",송파구,37.49282,127.1360046
1827,GS25송파나누리점,"서울 송파구 위례성대로14길3, 101호 (방이동 192-5)",송파구,37.5127132,127.1237343
1828,GS25송파나루점,"서울 송파구 백제고분로45길34, 1층 코너(송파1동 56-1)",송파구,37.51066,127.1080029
1829,GS25송파다빈치점,"서울 송파구 마천로26길6-1, 1층 (오금동 130)",송파구,37.5026447,127.1390311
1830,GS25송파돌마리점,"서울 송파구 삼학사로12길6, 1층 (석촌동 212)",송파구,37.5014248,127.0975234
1831,GS25송파물류단지점,"서울 송파구 탄천동로740, 근생1층 일부 (장지동 875-1, 지에스칼텍스주유소)",송파구,37.4933874,127.0970049
1832,GS25송파배명점,"서울 송파구 삼학사로11길3, 1층 일부 (삼전동 181)",송파구,37.5013092,127.0964357
1833,GS25송파삼전점,"서울 송파구 백제고분로32길32, 101(101호102동) (삼전동 168-15, 석류빌라트)",송파구,37.499641,127.0946135
1834,GS25송파상아점,"서울 송파구 오금로407, 상가 122호 (오금동 165, 상아아파트)",송파구,37.4982404,127.136456
1835,GS25송파석촌점,"서울 송파구 송파대로42길3, 1층(송파1동 86-5)",송파구,37.5045929,127.1084472
1836,GS25송파세원점,"서울 송파구 백제고분로42길24, 1층 (송파동 93)",송파구,37.5045819,127.1106868
1837,GS25송파센타점,"서울 송파구 백제고분로41길9, 1층(송파1동 17-10)",송파구,37.5069058,127.1080702
1838,GS25송파센트럴점,"서울 송파구 오금로551, 207동 112호 (거여동 234, e편한세상송파파크센트럴)",송파구,37.493781,127.150287
1839,GS25송파양산로점,"서울 송파구 양산로12, , 거여세신 훼밀리타운 상가 105호,106호 (거여동 293-1)",송파구,37.4899242,127.143585
1840,GS25송파오륜점,"서울 송파구 강동대로300, 지상가 101호102호 (방이동 89-4)",송파구,37.5189798,127.1380323
1841,GS25송파우리점,서울 송파구 거마로7길10-1 (거여동 178-62),송파구,37.4957241,127.144307
1842,GS25송파위례점,"서울 송파구 위례광장로121 (장지동 901, 위례24단지)",송파구,37.4898994,127.1369542
1843,GS25송파잠실점,"서울 송파구 도곡로454, 1층 (잠실동 294-21, 정도빌딩)",송파구,37.5056025,127.0785497
